"Board","Profession","Owner Name","Series","Modifier","Mail Address 1","Mail Address 2","Mail Address 3","Mail City","Mail State","Mail ZIP","Mail County","DBA","Location Address 1","Location Address 2","Location Address 3","Location City","Location State","Location ZIP","Location County","License Number","Primary Status","Secondary Status","Original Licensure Date","Effective Date","Expiration Date","Tax Stamp Designation","Smoking Designation","Retail Tobacco Indicator" 
"400","4005","GLOBAL PREMIUM SPIRITS INC","IMPR","","2929 E. COMMERCIAL BLVD., SUITE 300","","","FORT LAUDERDALE","FL","33308","16","GLOBAL PREMIUM SPIRITS","2929 E. COMMERCIAL BLVD., SUITE 300","","","FORT LAUDERDALE","FL","33308","16","WSL1617089","20","20","02/15/2023","03/02/2023","09/30/2025","","",""
"400","4005","ELAGE & ACOSTA IMPORT AND EXPORT LLC","IMPR","","253 NW 166TH AVENUE","","","PEMBROKE PINES","FL","33028","16","ELAGE & ACOSTA IMPORT AND EXPORT LLC","253 NW 166TH AVENUE","","","PEMBROKE PINES","FL","33028","16","WSL1617092","20","20","03/18/2023","04/17/2023","09/30/2024","","",""
"400","4005","PARAGON IMPORTS LLC","JDBW","","7129 N MIAMI AVE","","","MIAMI","FL","33150","23","PARAGON IMPORTS LLC","7129 N MIAMI AVE","","","MIAMI","FL","33150","23","WSL2326413","20","20","02/06/2023","05/02/2023","03/31/2025","","",""
"400","4005","LUCKY DOGS ENTERPRISES INC","CMB","","415 SAINT FRANCIS ST","UNIT 113","","TALLAHASSEE","FL","32301","47","FOOLS FIRE BREWING","415 SAINT FRANCIS ST","UNIT 113","","TALLAHASSEE","FL","32301","47","WSL4703260","20","21","02/10/2023","04/25/2024","09/30/2024","","",""
"400","4005","WG CLUB, LLC","MEXP","","12000 BISCAYNE BLVD","STE 220","","MIAMI","FL","33181","23","WG CLUB, LLC","12000  BISCAYNE BLVD","STE 220","","MIAMI","FL","33181","23","WSL2326417","20","20","02/21/2023","06/05/2023","03/31/2025","","",""
"400","4005","WG CLUB, LLC","IMPR","","12000 BISCAYNE BLVD STE 220","","","MIAMI","FL","33181","23","WG CLUB, LLC","12000 BISCAYNE BLVD STE 220","","","MIAMI","FL","33181","23","WSL2326442","20","20","06/05/2023","06/05/2023","09/30/2024","","",""
"400","4005","ROCKPIT BREWING LLC","DD","CD","10 WEST ILLIANA ST","","","ORLANDO","FL","32806","58","ROCKPIT BREWING","10 WEST ILLIANA ST","","","ORLANDO","FL","32806","58","WSL5808886","20","20","02/22/2023","11/08/2023","09/30/2024","","",""
"400","4005","HALLAM GOLD ASPEN INVESTMENTS LLC","KLD","","PO BOX 84","","","SAN ANTONIO","FL","33576","61","HALLAM GOLD ASPEN INVESTMENTS","12114 KNOTTY PINE LOOP","","","SAN ANTONIO","FL","33576","61","WSL6103077","20","20","05/12/2023","05/12/2023","09/30/2024","","",""
"400","4005","MAILERAYNE LLC","IMPR","","1212 N 39TH STREET","SUITE B","","TAMPA","FL","33605","39","MAILERAYNE IMPORTS","1212 N 39TH STREET","SUITE B","","TAMPA","FL","33605","39","WSL3909393","20","20","03/14/2023","01/16/2024","09/30/2024","","",""
"400","4005","WM SOUTH POINT, LLC","IMPR","","8058 NW 105TH AVENUE","","","DORAL","FL","33178","23","WM SOUTH POINT LLC","8058 NW  105TH AVENUE","","","DORAL","FL","33178","23","WSL2326428","20","20","04/23/2023","01/22/2024","09/30/2024","","",""
"400","4005","WIENER DOG BREWERY LLC","CMB","","300 NE 75 ST","UNIT 101","","MIAMI","FL","33138","23","WIENER DOG BREWERY LLC","300 NE 75 ST","UNIT 101","","MIAMI","FL","33138","23","WSL2326416","20","20","02/16/2023","06/15/2023","09/30/2024","","",""
"400","4005","FLAMINGO BAY BREWING COMPANY LLC","CMB","","7626  PARTRIDGE ST CIR","","","BRADENTON","FL","34202","51","FLAMINGO BAY BREWING CO","1910 14TH ST W","","","BRADENTON","FL","34205","51","WSL5102572","20","20","04/05/2023","04/05/2023","09/30/2024","","",""
"400","4005","SESH BREWING COMPANY LLC","CMB","","2221 4TH ST NORTH","","","ST. PETERSBURG","FL","33704","62","SESH BREWING","2221 4TH ST NORTH","","","ST. PETERSBURG","FL","33704","62","WSL6210503","20","20","03/21/2023","04/22/2023","09/30/2024","","",""
"400","4005","CENTRAL BEER IMPORT & EXPORT, INC","MEXP","","1400  NW","121TH STREET SUITE 100 ","","MIAMI","FL","33182","23","CENTRAL BEER IMPORT & EXPORT, INC","11701 NW","100TH ROAD","","MEDLEY","FL","33178","23","WSL2326422","20","20","04/08/2023","06/27/2023","03/31/2025","","",""
"400","4005","CAVA SELECTIONS INC","IMPR","","222 LAKEVIEW AVENUE","SUITE 800, #WPBLAK705","","WEST PALM BEACH","FL","33401","60","SYMPOSIUM WINES","222 LAKEVIEW AVENUE","SUITE 800, #WPBLAK705","","WEST PALM BEACH","FL","33401","60","WSL6013109","20","20","03/29/2023","07/25/2023","09/30/2025","","",""
"400","4005","IMPERIAL IMPORTERS LLC","IMPR","","75 HOGPENNY ALLEY","","","ALYS BEACH","FL","32461","76","IMPERIAL IMPORTERS LLC","605 NORTH COUNTY HWY 393","UNIT 11A","","SANTA ROSA BEACH","FL","32459","76","WSL7601060","20","20","04/19/2023","05/18/2023","09/30/2024","","",""
"400","4005","SETTAL LLC","JDBW","","1427 SW 8TH PLACE","","","CAPE CORAL","FL","33991","46","SETTAL LLC","422 SW 2ND TERR","#103","","CAPE CORAL","FL","33991","46","WSL4605217","20","20","03/10/2023","04/21/2023","03/31/2025","","",""
"400","4005","PALM FOLLY HARD SELTZER LLC","CMB","","2668 HWY 98","SUITES 2100, 2101, 2102 ","","SANTA ROSA BEACH","FL","32459","76","PALM FOLLY HARD SELTZER","2602  HWY 98 ","SUITE 2100, 2101, 2102","","SANTA ROSA BEACH","FL","32459","76","WSL7601061","20","20","04/27/2023","06/22/2023","09/30/2024","","",""
"400","4005","WIBES LLC","IMPR","","1395 BRICKELL AVE","SUITE 800","","MIAMI","FL","33131","23","WIBES LLC","1395 BRICKELL AVE STE 800","","","MIAMI","FL","33131","23","WSL2326448","20","20","06/20/2023","06/20/2023","09/30/2024","","",""
"400","4005","PALMERA DISTRIBUTOR LLC","JDBW","","6608 KINGSPOINTE PKWY ","","","ORLANDO","FL","32819","58","PALMERA DISTRIBUTOR LLC","2507 INVESTORS ROW #100","","","ORLANDO","FL","32837","58","WSL5808887","20","20","03/14/2023","06/15/2023","09/30/2025","","",""
"400","4005","CATIROY USA LLC","IMPR","","1515 NW 167ST ST","SUITE 160","","MIAMI","FL","33169","23","CATIROY USA LLC","1515 NW 167TH STREET","SUITE 160","","MIAMI","FL","33169","23","WSL2326420","20","20","04/04/2023","04/04/2023","09/30/2024","","",""
"400","4005","CRAFT SPIRITS TOP INC","IMPR","","8501 NW 56 STREET","","","DORAL","FL","33166","23","CRAFT SPIRITS TOP INC","8501 NW 56 STREET","","","DORAL","FL","33166","23","WSL2326460","20","20","07/28/2023","07/28/2023","09/30/2024","","",""
"400","4005","CRACKER HOUSE WINERY LLC","JDBW","","522 SE 897TH ST","","","OLD TOWN","FL","32680","25","CRACKER HOUSE WINERY","522 SE 897TH ST","","","OLD TOWN","FL","32680","25","WSL2500351","20","20","07/13/2023","07/13/2023","09/30/2024","","",""
"400","4005","BISHOP LUCAS ENTERPRISES LLC","CMB","","21201 SKY VISTA DR","","","LAND O' LAKES","FL","34637","61","THIRSTY BUFFALO BREWING COMPANY","16794  FOCUS LOOP","","","LAND O LAKES","FL","34638","61","WSL6103083","20","20","04/17/2023","10/09/2023","09/30/2024","","",""
"400","4005","WINE STREAM INC","DD","CD","2301 N ALBANY AVE","","","TAMPA","FL","33607","39","WINE STREAM INC","2301 N ALBANY AVENUE","","","TAMPA","FL","33607","39","WSL3909394","20","20","03/24/2023","04/26/2023","09/30/2024","","",""
"400","4005","TSL HOLDINGS, LLC","IMPR","","130  SOUTH INDIAN RIVER DRIVE","STE 242","","FORT PIERCE","FL","34950","66","TSL HOLDINGS, LLC","130 SOUTH INDIAN RIVER DRIVE","STE 202 OPFICE 242","","FORT PIERCE","FL","34950","66","WSL6602329","20","20","04/20/2023","06/15/2023","09/30/2024","","",""
"400","4005","GRAIN TO GLASS IMPORTS LLC","JDBW","","816B DELMAS AVE","","","NASHVILLE","TN","37216","743","GRAIN TO GLASS IMPORTS","3886 SW 30TH STREET","","","FORT LAUDERDALE","FL","33312","16","WSL1617094","20","20","04/11/2023","07/07/2023","03/31/2025","","",""
"400","4005","MARKER 48 BREWING LLC","DD","CD","12147  CORTEZ BLVD","","","BROOKSVILLE","FL","34613","37","MARKER 48 BREWING","12147 CORTEZ BOULEVARD","","","BROOKSVILLE","FL","34613","37","WSL3701237","20","20","04/11/2023","10/18/2023","09/30/2024","","",""
"400","4005","GLOBAL LIQUORS AND MORE LLC","IMPR","","488 NE 18TH STREET, UNIT 1115","","","MIAMI","FL","33132","23","GLOBAL LIQUORS AND MORE","488 NE 18TH STREET, UNIT 1115","","","MIAMI","FL","33132","23","WSL2326418","21","37","03/28/2023","08/27/2024","","","",""
"400","4005","BAVE USA LLC","KLD","","1390 HAMMONDVILLE ROAD","STE C","","POMPANO BEACH","FL","33069","16","BAVE USA LLC","1390 HAMMONDVILLE ROAD","STE C","","POMPANO BEACH","FL","33069","16","WSL1617093","20","20","03/29/2023","05/24/2023","03/31/2025","","",""
"400","4005","SELECT WINES, LLC","JDBW","","6039 COLLINS AVE","APT 901","","MIAMI BEACH","FL","33140","23","SELECT WINES, LLC","6705 NW 36 ST","SUITE 425 - UNIT 29","","MIAMI","FL","33166","23","WSL2326433","20","20","05/02/2023","05/23/2023","03/31/2025","","",""
"400","4005","REFRESH BEVERAGE COMPANY LLC","JDBW","","3073  TOBAGO AVE","","","CLERMONT","FL","34711","45","REFRESH BEVERAGE COMPANY LLC","836  DESOTO STREET","SUITE 6F","","CLERMONT","FL","34711","45","WSL4502179","20","20","06/05/2023","06/05/2023","09/30/2024","","",""
"400","4005","CLEAR RIVER MULTI TRADING CORPORATION","IMPR","","8400 NW 36TH STREET, STE 450, #125","","","DORAL","FL","33166","23","CLEAR RIVER MULTI TRADING","8400 NW 36TH STREET, STE 450, #125","","","DORAL","FL","33166","23","WSL2326424","20","20","04/13/2023","05/02/2023","09/30/2024","","",""
"400","4005","STELLAR SPIRITS LLC","IMPR","","8551 PASADENA BLVD PEMBROKE PINES","","","MIAMI","FL","33024","16","STELLAR SPIRITS","6705 NW 36 TH STREET SUITE 425","GATES 29/30/31","","MIAMI","FL","33166","23","WSL2326437","20","20","05/17/2023","05/26/2023","09/30/2024","","",""
"400","4005","21ST AMENDMENT DISTILLERY, LLC","DD","CD","2055 13TH AVENUE","","","VERO BEACH","FL","32960","41","21ST AMENDMENT DISTILLERY LLC","2055 13TH AVENUE","","","VERO BEACH","FL","32960","41","WSL4101616","20","20","04/11/2023","05/01/2023","09/30/2025","","",""
"400","4005","DJSA CORP","MEXP","","3785 NW 82 AVE","STE. 117","","DORAL","FL","33166","23","DJSA CORP","7713 NW 46 STREET","","","DORAL","FL","33166","23","WSL2326419","20","20","04/03/2023","04/10/2023","03/31/2025","","",""
"400","4005","YAMAS TRADING LLC","MEXP","","117 NW 42ND AVENUE., APT 1403","","","MIAMI","FL","33126","23","YAMAS TRADING LLC","117 NW 42ND AVENUE, APT 1403","","","MIAMI","FL","33126","23","WSL2326421","20","20","04/07/2023","04/28/2023","03/31/2025","","",""
"400","4005","O SQUARED HOSPITALITY LLC","MEXP","","903 NW 97TH AVE, APT 107","","","MIAMI","FL","33172","23","O SQUARED HOSPITALITY LLC","7252 NW 70TH STREET","","","MIAMI","FL","33166","23","WSL2326427","20","20","04/21/2023","06/01/2024","03/31/2025","","",""
"400","4005","WOLF BRANCH BREWING LLC","CMB","","32501 WOLF BRANCH LN","","","SORRENTO","FL","32776","45","WOLF BRANCH BREWING CO","707 W MAIN ST","","","LEESBURG","FL","34748","45","WSL4502178","20","20","04/20/2023","06/21/2023","09/30/2024","","",""
"400","4005","COSTA DISTILLING COMPANY LLC","BSA","","609 W 36 STREET","","","HIALEAH","FL","33012","23","COSTAL DISTILLING COMPANY LLC","609 W 36 STREET","","","HIALEAH","FL","33012","23","WSL2326425","20","20","04/18/2023","04/21/2023","09/30/2025","","",""
"400","4005","MR OFFERS LLC","JDBW","","4732 NW 165TH STREET","","","MIAMI GARDENS","FL","33014","23","MR OFFERS LLC","4732 NW 165TH STREET","","","MIAMI GARDENS","FL","33014","23","WSL2326423","21","20","04/10/2023","04/10/2023","","","",""
"400","4005","SACKS DYNAMIC OPERATIONS LLC","MEXP","","1239 OCEAN SHORE BLVD - SUITE 2E5","","","ORMOND BEACH","FL","32176","74","SACKS DYNAMIC OPERATIONS LLC","1239 OCEAN SHORE BLVD","APT 2E5","","ORMOND BEACH","FL","32176","74","WSL7405817","20","20","05/24/2023","05/26/2023","03/31/2025","","",""
"400","4005","VIRTUE IMPORTERS CORP","KLD","","14350 NW 56TH CT., UNIT 109","","","OPA-LOCKA","FL","33054","23","VIRTUE IMPORTERS CORP","14350 NW 56TH CT., UNIT 109","","","OPA-LOCKA","FL","33054","23","WSL2326444","20","20","06/09/2023","06/09/2023","03/31/2025","","",""
"400","4005","ANGELS CUT LLC","MEXP","","13758 NW 20TH STREET","","","PEMBROKE PINES","FL","33028","16","ANGELS CUT","13758 NW 20TH STREET","","","PEMBROKE PINES","FL","33028","16","WSL1617095","20","20","04/12/2023","04/15/2023","03/31/2025","","",""
"400","4005","GWEST LLC","IMPR","","3785 NW 82ND AVE","","","DORAL","FL","33166","23","GWEST LLC","3785 NW 82ND AVE","","","DORAL","FL","33166","23","WSL2326447","20","20","06/12/2023","03/11/2024","09/30/2024","","",""
"400","4005","IMPERIAL IMPORTERS LLC","JDBW","","46 GOLDEN BELL CT","#13C","","INLET BEACH","FL","32461","76","IMPERIAL IMPORTERS LLC","605 NORTH COUNTY HWY 393","UNIT 11A","","SANTA ROSA BEACH","FL","32459","76","WSL7601062","20","20","06/01/2023","06/01/2023","09/30/2024","","",""
"400","4005","MONARCH PATH IMPORTS LLC","IMPR","","398 ROYCE ST","","","PENSACOLA","FL","32503","27","MONARCH PATH IMPORTS","398 ROYCE ST","","","PENSACOLA","FL","32503","27","WSL2703793","20","20","05/17/2023","06/01/2023","09/30/2024","","",""
"400","4005","LEA TRADING LLC","KLD","","10800 NW 21ST STREET #200-210","","","SWEETWATER","FL","33172","23","LEA TRADING LLC","10800 NW 21ST STREET, #200- 210","","","SWEETWATER","FL","33172","23","WSL2326426","20","20","04/19/2023","07/25/2023","03/31/2025","","",""
"400","4005","BEACHFLY BREWING COMPANY LLC","CMB","","6763 MATANZAS WAY","","","MELBOURNE","FL","32940","15","BEACHFLY BREWING COMPANY","513 BARTON BLVD","","","ROCKLEDGE","FL","32955","15","WSL1505444","20","20","04/20/2023","07/18/2023","09/30/2025","","",""
"400","4005","FAT POINT V2 LLC","CMB","","12707 49TH ST N","SUITE 500","","CLEARWATER","FL","33762","62","FAT POINT BREWING CO","257 N CATTLEMEN RD","#90","","SARASOTA","FL","34243","68","WSL6803656","20","20","07/06/2023","07/10/2023","09/30/2024","","",""
"400","4005","LANTERN BEVERAGES LLC","IMPR","","45 ROCKEFELLER PLAZA","20TH FLOOR","","NEW YORK","NY","10111","732","LANTERN BEVERAGES","1343 MAIN ST","# 411","","SARASOTA","FL","34236","68","WSL6803655","20","20","05/04/2023","02/21/2024","09/30/2025","","",""
"400","4005","BREW BUS BREWING INC","CMB","","4005 W SPRUCE ST","","","TAMPA","FL","33603","39","FLORIDA AVENUE BREWING","4315 N FLORIDA AVENUE","","","TAMPA","FL","33603","39","WSL3909395","20","20","04/25/2023","10/09/2023","09/30/2025","","",""
"400","4005","BRAWLER'S WOOD DISTILLERY LLC","ERB","","27A ANPELL DRIVE","","","SCARSDALE","NY","10583","732","BRAWLER'S WOOD DISTILLERY LLC","2532 OLD OKEECHOBEE ROAD","UNIT 22","","WEST PALM BEACH","FL","33409","60","WSL6013111","20","20","06/30/2023","06/30/2023","09/30/2024","","",""
"400","4005","MADUKA DIKE","MEXP","","14820  SCOTTBURGH GLEN DR","","","WIMAUMA","FL","33598","39","OQP WINE & SPIRIT","14820 SCOTTBURGH GLEN DR","","","WIMAUMA","FL","33598","39","WSL3909397","20","20","05/30/2023","06/02/2023","09/30/2024","","",""
"400","4005","G&I SPIRIT GROUP USA IMPORTATION LLC","IMPR","","4600 140TH AVE N SUITE 180","","","CLEARWATER","FL","33762","62","G&I SPIRIT GROUP USA IMPORTATION","4600 140TH AVE N SUITE 180","","","CLEARWATER","FL","33762","62","WSL6210511","20","20","08/23/2023","08/23/2023","09/30/2024","","",""
"400","4005","CREWS WINE LLC","IMPR","","7252 SW 55TH AVE","","","MIAMI","FL","33143","23","CREWS WINE","7252 SW 55TH AVE","","","MIAMI","FL","33143","23","WSL2326430","20","20","05/01/2023","05/11/2023","09/30/2025","","",""
"400","4005","DESTIN BREWERY LLC","AMW","","505 MOUNTAIN DR","UNIT N","","DESTIN","FL","32541","56","DESTIN BREWERY","505 MOUNTAIN DR","UNIT N","","DESTIN","FL","32541","56","WSL5602622","20","20","07/11/2023","05/07/2024","09/30/2024","","",""
"400","4005","TRIUMPH BRANDS INC","IMPR","","245 E 61ST  STREET","","","HIALEAH","FL","33013","23","TRIUMP BRANDS INC","670 E 58TH STREET","","","HIALEAH","FL","33013","23","WSL2326443","20","20","06/07/2023","06/22/2023","09/30/2025","","",""
"400","4005","PREMIUM DRINKS VOF LLC","MEXP","","990 BISCAYNE BLVD., STE 501-16","","","MIAMI","FL","33132","23","PREMIUM DRINKS VOF LLC","990 BISCAYNE BLVD., STE 501-16","","","MIAMI","FL","33132","23","WSL2326432","20","20","05/02/2023","06/01/2024","03/31/2025","","",""
"400","4005","COVE BREWERY LLC","CMB","","980 N FEDERAL HWY","STE 110","","BOCA ROTON","FL","33432","60","COVE BREWERY","1500 SE 3RD COURT","SUITE 100","","DEERFIELD BEACH","FL","33441","16","WSL1617098","20","20","05/24/2023","10/14/2023","09/30/2024","","",""
"400","4005","SASTIEL ENTERPRISE II LLC","KLD","","12611 YARDLEY DRIVE","","","BOCA RATON","FL","33428","60","LE'STIEL","109 NW 20TH ST","","","BOCA RATON","FL","33431","60","WSL6013110","20","20","05/03/2023","04/23/2024","03/31/2025","","",""
"400","4005","701 BC LLC","CMB","","339 NW CATFISH WAY","","","MADISON","FL","32340","50","701 BC","667 SW RANGE AVE","","","MADISON","FL","32340","50","WSL5000380","20","20","07/17/2023","07/17/2023","09/30/2024","","",""
"400","4005","JEKYLL BREWING JAX BEACH LLC","CMB","","131 1ST AVENUE NORTH","","","JACKSONVILLE BEACH","FL","32250","26","JEKYLL BREWING","131 1ST AVENUE NORTH","","","JACKSONVILLE BEACH","FL","32250","26","WSL2608261","20","20","05/10/2023","09/22/2023","09/30/2024","","",""
"400","4005","INNER COMPASS BREWING COMPANY AT LWR LLC","CMB","","5038 BENITO COURT","","","BRADENTON","FL","34211","51","INNER COMPASS BREWING COMPANY","10316 TECHNOLOGY TERR","","","BRADENTON","FL","34211","51","WSL5102573","20","20","06/28/2023","06/28/2023","09/30/2024","","",""
"400","4005","PLATINUM FITNESS LLC","AMW","","12196 SUSSEX ST","","","FORT MYERS","FL","33913","46","AARON KELLY WINES","9130 CENTERLINKS COMMERCE DR","#3","","FORT MYERS","FL","33912","46","WSL4605218","20","21","06/01/2023","07/19/2024","09/30/2024","","",""
"400","4005","FLORIDA GOURMET BEVERAGE SALES LLC","JDBW","","4359 HOLDEN RD","","","LAKELAND","FL","33811","63","FLORIDA GOURMET BEVERAGE SALES LLC","4359 HOLDEN RD","","","LAKELAND","FL","33811","63","WSL6305064","20","20","07/12/2023","06/01/2024","03/31/2025","","",""
"400","4005","TRUE WORLD FOODS MIAMI LLC","JDBW","","11205 NW 36 AVENUE","","","MIAMI","FL","33167","23","TRUE WORLD FOODS","11205 NW 36 AVENUE","","","MD MIAMI","FL","33167","23","WSL2326436","20","20","05/11/2023","06/30/2023","03/31/2025","","",""
"400","4005","XXBEV LLC","IMPR","","24 A TROLLEY SQUARE","NUM 2194","","WILMINGTON","DE","19806","","XXBEV LLC","10310 NW 121ST","","","MEDLEY","FL","33178","23","WSL2326467","20","20","08/15/2023","10/23/2023","09/30/2024","","",""
"400","4005","BISCAYNE BAY BREWING COMPANY LLC","CMB","","100 NE 1ST, THIRD FLOOR","","","MIAMI","FL","33132","23","BISCAYNE BAY BREWING COMPANY","100 NE 1ST AVENUE","3RD FLOOR","","MIAMI","FL","33132","23","WSL2326440","20","20","05/18/2023","07/12/2023","09/30/2024","","",""
"400","4005","ULTRA RIGHT BEER, LLC","BSA","","3245 PEACHTREE PARKWAY","SUITE D","","SUWANEE","GA","30024","710","ULTRA RIGHT BEER, LLC","2701 N ROCKY POINTE DRIVE","SUITE 400","","TAMPA","FL","33607","39","WSL3909398","20","20","06/12/2023","10/19/2023","09/30/2024","","",""
"400","4005","ILIRIAN WINES COMPANY","JDBW","","5100 SUNBEAM RD STE 8","","","JACKSONVILLE","FL","32257","26","ILIRIAN WINES","5100 SUNBEAM RD STE 8","","","JACKSONVILLE","FL","32257","26","WSL2608262","20","21","05/24/2023","04/04/2024","09/30/2024","","",""
"400","4005","JEKYLL BREWING JAX BEACH LLC","AMW","","2855 MARCONI DRIVE","SUITE 350","","ALPHARETTA","GA","30005","710","JEKYLL BREWING","131 1ST AVENUE NORTH","","","JACKSONVILLE BEACH","FL","32250","26","WSL2608272","20","20","04/17/2024","05/15/2024","09/30/2024","","",""
"400","4005","JEKYLL BREWING JAX BEACH LLC","DD","CD","131 1ST AVENUE NORTH","","","JACKSONVILLE BEACH","FL","32250","26","JEKYLL BREWING","131 1ST AVENUE NORTH","","","JACKSONVILLE BEACH","FL","32250","26","WSL2608273","20","20","04/17/2024","05/15/2024","09/30/2024","","",""
"400","4005","WILLIAMS BROTHERS DISTRIBUTING LLC","KLD","","207 GLEASON PARKWAY","","","CAPE CORAL","FL","33914","46","WILLIAMS BROTHERS DISTRIBUTING","1212 N 39TH STREET","SUITE 408","","TAMPA","FL","33605","39","WSL3909396","20","20","05/26/2023","11/02/2023","09/30/2024","","",""
"400","4005","UNIBEV USA LLC","BSA","","8551 W. SUNRISE BLVD.","SUITE 105-C","","PLANTATION","FL","33322","16","UNIBEV USA LLC","8551 W. SUNRISE BLVD.","SUITE 105-C","","PLANTATION","FL","33322","16","WSL1617103","20","20","07/26/2023","12/20/2023","09/30/2024","","",""
"400","4005","G WINE P LLC","JDBW","","8173 NW 74TH AVE., UNIT A","","","MEDLEY","FL","33166","23","G WINE P","8173 NW 74TH AVE., UNIT A","","","MEDLEY","FL","33166","23","WSL2326446","20","20","06/12/2023","06/29/2023","03/31/2025","","",""
"400","4005","LITTLE OF ITALY LLC","IMPR","","500 GRAND PANAMA BLVD","#404","","PANAMA CITY BEACH","FL","32407","13","LITTLE OF ITALY","500 GRAND PANAMA BLVD","#404","","PANAMA CITY BEACH","FL","32407","13","WSL1303434","20","20","07/14/2023","08/09/2023","09/30/2024","","",""
